prefix,country_alpha2,carrier_id,carrier_name,length
1787608,PR,centennial,CENTENNIAL,10
1787609,PR,centennial,CENTENNIAL,10
1787612,PR,claro,Claro,10
1787613,PR,claro,Claro,10
1787614,PR,claro,Claro,10
1787615,PR,claro,Claro,10
1787616,PR,claro,Claro,10
1787617,PR,claro,Claro,10
1787619,PR,suncom_wireless_puerto_rico,SunCom Wireless Puerto Rico,10
1787620,PR,centennial,CENTENNIAL,10
1787621,PR,centennial,CENTENNIAL,10
1787622,PR,centennial,CENTENNIAL,10
1787623,PR,centennial,CENTENNIAL,10
1787624,PR,centennial,CENTENNIAL,10
1787625,PR,centennial,CENTENNIAL,10
1787626,PR,centennial,CENTENNIAL,10
1787628,PR,centennial,CENTENNIAL,10
1787629,PR,suncom_wireless_puerto_rico,SunCom Wireless Puerto Rico,10
178764,PR,centennial,CENTENNIAL,10
178765,PR,centennial,CENTENNIAL,10
1787662,PR,suncom_wireless_puerto_rico,SunCom Wireless Puerto Rico,10
1787666,PR,suncom_wireless_puerto_rico,SunCom Wireless Puerto Rico,10
1787673,PR,suncom_wireless_puerto_rico,SunCom Wireless Puerto Rico,10
1787675,PR,centennial,CENTENNIAL,10
1868268,TT,digicel,Digicel,10
1787678,PR,suncom_wireless_puerto_rico,SunCom Wireless Puerto Rico,10
1787686,PR,centennial,CENTENNIAL,10
1787687,PR,centennial,CENTENNIAL,10
1787689,PR,centennial,CENTENNIAL,10
1787690,PR,centennial,CENTENNIAL,10
1787692,PR,centennial,CENTENNIAL,10
1787693,PR,centennial,CENTENNIAL,10
1787695,PR,centennial,CENTENNIAL,10
1787717,PR,centennial,CENTENNIAL,10
1787719,PR,centennial,CENTENNIAL,10
1787901,PR,suncom_wireless_puerto_rico,SunCom Wireless Puerto Rico,10
1787903,PR,centennial,CENTENNIAL,10
1787904,PR,suncom_wireless_puerto_rico,SunCom Wireless Puerto Rico,10
1787908,PR,centennial,CENTENNIAL,10
1787912,PR,centennial,CENTENNIAL,10
1787915,PR,centennial,CENTENNIAL,10
1787916,PR,centennial,CENTENNIAL,10
1787917,PR,centennial,CENTENNIAL,10
1787922,PR,suncom_wireless_puerto_rico,SunCom Wireless Puerto Rico,10
1787923,PR,suncom_wireless_puerto_rico,SunCom Wireless Puerto Rico,10
1787924,PR,centennial,CENTENNIAL,10
1787926,PR,centennial,CENTENNIAL,10
1787927,PR,centennial,CENTENNIAL,10
1787928,PR,centennial,CENTENNIAL,10
1787933,PR,centennial,CENTENNIAL,10
1787935,PR,centennial,CENTENNIAL,10
1787937,PR,centennial,CENTENNIAL,10
1787940,PR,centennial,CENTENNIAL,10
1787947,PR,centennial,CENTENNIAL,10
1787949,PR,suncom_wireless_puerto_rico,SunCom Wireless Puerto Rico,10
1787952,PR,centennial,CENTENNIAL,10
1787953,PR,centennial,CENTENNIAL,10
1787954,PR,centennial,CENTENNIAL,10
1787957,PR,centennial,CENTENNIAL,10
1787961,PR,centennial,CENTENNIAL,10
1787968,PR,centennial,CENTENNIAL,10
1787969,PR,centennial,CENTENNIAL,10
1787971,PR,centennial,CENTENNIAL,10
1787975,PR,centennial,CENTENNIAL,10
1787978,PR,centennial,CENTENNIAL,10
1787992,PR,centennial,CENTENNIAL,10
1787993,PR,centennial,CENTENNIAL,10
1787998,PR,centennial,CENTENNIAL,10
1787999,PR,centennial,CENTENNIAL,10
1800,US,TmobileUSA,TmobileUSA,
180163,US,TmobileUSA,TmobileUSA,
180185,US,TmobileUSA,TmobileUSA,
1807,CA,Telus,Telus,
180825,US,TmobileUSA,TmobileUSA,
180920,DO,tricom,Tricom,10
180922,DO,claro,Claro,10
180923,DO,claro,Claro,10
180924,DO,claro,Claro,10
180925,DO,claro,Claro,10
180926,DO,claro,Claro,10
180927,DO,claro,Claro,10
180928,DO,claro,Claro,10
180929,DO,tricom,Tricom,10
180930,DO,viva,Viva,10
180931,DO,tricom,Tricom,10
180932,DO,tricom,Tricom,10
180933,DO,claro,Claro,10
180934,DO,tricom,Tricom,10
180935,DO,claro,Claro,10
180936,DO,claro,Claro,10
180937,DO,claro,Claro,10
180938,DO,claro,Claro,10
180939,DO,claro,Claro,10
180941,DO,viva,Viva,10
180942,DO,claro,Claro,10
180943,DO,viva,Viva,10
180944,DO,viva,Viva,10
180945,DO,claro,Claro,10
180947,DO,tricom,Tricom,10
180948,DO,claro,Claro,10
180949,DO,claro,Claro,10
180951,DO,claro,Claro,10
180954,DO,claro,Claro,10
180960,DO,claro,Claro,10
180962,DO,tricom,Tricom,10
180963,DO,tricom,Tricom,10
180964,DO,tricom,Tricom,10
180965,DO,tricom,Tricom,10
180967,DO,claro,Claro,10
180969,DO,claro,Claro,10
180970,DO,claro,Claro,10
180971,DO,claro,Claro,10
180972,DO,claro,Claro,10
180974,DO,claro,Claro,10
180975,DO,claro,Claro,10
180976,DO,claro,Claro,10
180977,DO,viva,Viva,10
180978,DO,claro,Claro,10
180979,DO,claro,Claro,10
180980,DO,orange,Orange,10
180981,DO,viva,Viva,10
180982,DO,claro,Claro,10
180983,DO,claro,Claro,10
180984,DO,orange,Orange,10
180985,DO,orange,Orange,10
180986,DO,orange,Orange,10
180987,DO,tricom,Tricom,10
180988,DO,orange,Orange,10
180989,DO,orange,Orange,10
180991,DO,orange,Orange,10
180992,DO,tricom,Tricom,10
180993,DO,tricom,Tricom,10
180994,DO,tricom,Tricom,10
180995,DO,claro,Claro,10
180997,DO,orange,Orange,10
180998,DO,orange,Orange,10
180999,DO,tricom,Tricom,10
181326,US,TmobileUSA,TmobileUSA,
1819,CA,Rogers,Rogers,
1867,CA,Telus,Telus,
186825,TT,digicel,Digicel,10
1868260,TT,digicel,Digicel,10
1868261,TT,digicel,Digicel,10
1868262,TT,digicel,Digicel,10
1868263,TT,digicel,Digicel,10
1868264,TT,digicel,Digicel,10
1868265,TT,digicel,Digicel,10
1868266,TT,digicel,Digicel,10
1868267,TT,digicel,Digicel,10
1868269,TT,digicel,Digicel,10
186827,TT,bmobile,bmobile,10
186828,TT,bmobile,bmobile,10
186829,TT,bmobile,bmobile,10
1868300,TT,digicel,Digicel,10
1868301,TT,digicel,Digicel,10
1868302,TT,digicel,Digicel,10
1868303,TT,digicel,Digicel,10
1868304,TT,digicel,Digicel,10
1868305,TT,digicel,Digicel,10
1868306,TT,digicel,Digicel,10
1868307,TT,digicel,Digicel,10
1868308,TT,digicel,Digicel,10
1868309,TT,digicel,Digicel,10
1868310,TT,digicel,Digicel,10
1868311,TT,digicel,Digicel,10
1868312,TT,digicel,Digicel,10
1868313,TT,digicel,Digicel,10
1868314,TT,digicel,Digicel,10
1868315,TT,digicel,Digicel,10
1868316,TT,digicel,Digicel,10
1868317,TT,digicel,Digicel,10
1868318,TT,digicel,Digicel,10
1868319,TT,digicel,Digicel,10
186832,TT,digicel,Digicel,10
186833,TT,digicel,Digicel,10
186834,TT,digicel,Digicel,10
186835,TT,digicel,Digicel,10
186836,TT,digicel,Digicel,10
186837,TT,digicel,Digicel,10
186838,TT,digicel,Digicel,10
186839,TT,digicel,Digicel,10
1868430,TT,digicel,Digicel,10
1868431,TT,digicel,Digicel,10
1868432,TT,digicel,Digicel,10
1868433,TT,digicel,Digicel,10
1868434,TT,digicel,Digicel,10
1868435,TT,digicel,Digicel,10
1868436,TT,digicel,Digicel,10
186846,TT,bmobile,bmobile,10
186847,TT,bmobile,bmobile,10
186848,TT,bmobile,bmobile,10
186849,TT,bmobile,bmobile,10
1868620,TT,bmobile,bmobile,10
1868678,TT,bmobile,bmobile,10
186868,TT,bmobile,bmobile,10
1868701,TT,bmobile,bmobile,10
1868702,TT,bmobile,bmobile,10
1868703,TT,bmobile,bmobile,10
1868704,TT,bmobile,bmobile,10
1868705,TT,bmobile,bmobile,10
1868706,TT,bmobile,bmobile,10
1868707,TT,bmobile,bmobile,10
1868708,TT,bmobile,bmobile,10
1868709,TT,bmobile,bmobile,10
1868710,TT,bmobile,bmobile,10
1868712,TT,bmobile,bmobile,10
1868713,TT,bmobile,bmobile,10
1868714,TT,bmobile,bmobile,10
1868715,TT,bmobile,bmobile,10
1868716,TT,bmobile,bmobile,10
1868717,TT,bmobile,bmobile,10
1868718,TT,bmobile,bmobile,10
1868719,TT,bmobile,bmobile,10
186872,TT,bmobile,bmobile,10
186873,TT,bmobile,bmobile,10
186874,TT,bmobile,bmobile,10
186875,TT,bmobile,bmobile,10
186876,TT,bmobile,bmobile,10
186877,TT,bmobile,bmobile,10
186878,TT,bmobile,bmobile,10
186879,TT,bmobile,bmobile,10
1869488,KN,cable_wireless,Cable & Wireless,10
1869489,KN,cable_wireless,Cable & Wireless,10
1869556,KN,cariglobe_st_kitts,CariGlobe St. Kitts,10
1869557,KN,cariglobe_st_kitts,CariGlobe St. Kitts,10
1869558,KN,cariglobe_st_kitts,CariGlobe St. Kitts,10
1869660,KN,cable_wireless,Cable & Wireless,10
1869661,KN,cable_wireless,Cable & Wireless,10
1869662,KN,cable_wireless,Cable & Wireless,10
1869663,KN,cable_wireless,Cable & Wireless,10
1869664,KN,cable_wireless,Cable & Wireless,10
1869665,KN,cable_wireless,Cable & Wireless,10
1869667,KN,cable_wireless,Cable & Wireless,10
1869668,KN,cable_wireless,Cable & Wireless,10
1869669,KN,cable_wireless,Cable & Wireless,10
1869760,KN,digicel,Digicel,10
1869762,KN,digicel,Digicel,10
1869763,KN,digicel,Digicel,10
1869764,KN,digicel,Digicel,10
1869765,KN,digicel,Digicel,10
1869766,KN,digicel,Digicel,10
1876201,JM,cable_wireless,Cable & Wireless,10
1876202,JM,cable_wireless,Cable & Wireless,10
1876203,JM,cable_wireless,Cable & Wireless,10
1876204,JM,cable_wireless,Cable & Wireless,10
1876205,JM,cable_wireless,Cable & Wireless,10
1876206,JM,cable_wireless,Cable & Wireless,10
1876207,JM,cable_wireless,Cable & Wireless,10
1876208,JM,cable_wireless,Cable & Wireless,10
1876209,JM,cable_wireless,Cable & Wireless,10
1876210,JM,cable_wireless,Cable & Wireless,10
1876220,JM,cable_wireless,Cable & Wireless,10
1876221,JM,cable_wireless,Cable & Wireless,10
1876223,JM,cable_wireless,Cable & Wireless,10
1876224,JM,cable_wireless,Cable & Wireless,10
1876225,JM,cable_wireless,Cable & Wireless,10
1876226,JM,cable_wireless,Cable & Wireless,10
1876227,JM,cable_wireless,Cable & Wireless,10
1876228,JM,cable_wireless,Cable & Wireless,10
1876229,JM,cable_wireless,Cable & Wireless,10
2012,EG,orange,Orange,10
1876230,JM,cable_wireless,Cable & Wireless,10
1876231,JM,cable_wireless,Cable & Wireless,10
1876232,JM,cable_wireless,Cable & Wireless,10
1876233,JM,cable_wireless,Cable & Wireless,10
1876234,JM,cable_wireless,Cable & Wireless,10
1876235,JM,cable_wireless,Cable & Wireless,10
1876236,JM,cable_wireless,Cable & Wireless,10
1876237,JM,cable_wireless,Cable & Wireless,10
1876238,JM,cable_wireless,Cable & Wireless,10
1876239,JM,cable_wireless,Cable & Wireless,10
187624,JM,digicel,Digicel,10
187625,JM,digicel,Digicel,10
187626,JM,digicel,Digicel,10
1876275,JM,digicel,Digicel,10
1876276,JM,digicel,Digicel,10
1876277,JM,digicel,Digicel,10
1876278,JM,digicel,Digicel,10
1876279,JM,digicel,Digicel,10
187628,JM,digicel,Digicel,10
187629,JM,digicel,Digicel,10
187630,JM,digicel,Digicel,10
1876310,JM,cable_wireless,Cable & Wireless,10
1876312,JM,cable_wireless,Cable & Wireless,10
1876313,JM,cable_wireless,Cable & Wireless,10
1876314,JM,cable_wireless,Cable & Wireless,10
1876315,JM,cable_wireless,Cable & Wireless,10
1876316,JM,cable_wireless,Cable & Wireless,10
1876317,JM,cable_wireless,Cable & Wireless,10
1876318,JM,cable_wireless,Cable & Wireless,10
1876319,JM,cable_wireless,Cable & Wireless,10
187632,JM,cable_wireless,Cable & Wireless,10
187633,JM,cable_wireless,Cable & Wireless,10
187634,JM,cable_wireless,Cable & Wireless,10
187635,JM,digicel,Digicel,10
187636,JM,digicel,Digicel,10
187637,JM,digicel,Digicel,10
187638,JM,digicel,Digicel,10
187639,JM,digicel,Digicel,10
187640,JM,digicel,Digicel,10
187641,JM,digicel,Digicel,10
187642,JM,digicel,Digicel,10
187643,JM,digicel,Digicel,10
1876440,JM,digicel,Digicel,10
1876441,JM,digicel,Digicel,10
1876442,JM,digicel,Digicel,10
1876443,JM,digicel,Digicel,10
1876445,JM,digicel,Digicel,10
1876446,JM,digicel,Digicel,10
1876447,JM,digicel,Digicel,10
1876448,JM,digicel,Digicel,10
1876449,JM,digicel,Digicel,10
187645,JM,digicel,Digicel,10
187646,JM,digicel,Digicel,10
187647,JM,digicel,Digicel,10
187648,JM,digicel,Digicel,10
187649,JM,digicel,Digicel,10
1876501,JM,cable_wireless,Cable & Wireless,10
1876502,JM,cw,C&W,10
1876503,JM,digicel,Digicel,10
1876504,JM,digicel,Digicel,10
1876505,JM,digicel,Digicel,10
1876506,JM,digicel,Digicel,10
1876507,JM,digicel,Digicel,10
1876508,JM,digicel,Digicel,10
1876509,JM,digicel,Digicel,10
1876510,JM,cw,C&W,10
1876511,JM,cw,C&W,10
1876512,JM,cw,C&W,10
1876513,JM,cw,C&W,10
1876514,JM,cw,C&W,10
1876515,JM,cable_wireless,Cable & Wireless,10
1876516,JM,cw,C&W,10
1876517,JM,cable_wireless,Cable & Wireless,10
1876518,JM,cw,C&W,10
1876519,JM,cable_wireless,Cable & Wireless,10
1876520,JM,digicel,Digicel,10
1876521,JM,digicel,Digicel,10
1876522,JM,digicel,Digicel,10
1876523,JM,digicel,Digicel,10
1876524,JM,digicel,Digicel,10
1876525,JM,digicel,Digicel,10
1876526,JM,digicel,Digicel,10
1876527,JM,digicel,Digicel,10
1876528,JM,digicel,Digicel,10
1876529,JM,digicel,Digicel,10
187653,JM,cable_wireless,Cable & Wireless,10
187654,JM,cable_wireless,Cable & Wireless,10
1876550,JM,digicel,Digicel,10
1876551,JM,digicel,Digicel,10
1876552,JM,digicel,Digicel,10
1876553,JM,digicel,Digicel,10
1876554,JM,digicel,Digicel,10
1876556,JM,digicel,Digicel,10
1876557,JM,digicel,Digicel,10
1876558,JM,digicel,Digicel,10
1876559,JM,digicel,Digicel,10
1876560,JM,digicel,Digicel,10
1876561,JM,digicel,Digicel,10
1876562,JM,digicel,Digicel,10
1876563,JM,cw,C&W,10
1876564,JM,digicel,Digicel,10
1876565,JM,digicel,Digicel,10
1876566,JM,digicel,Digicel,10
1876567,JM,digicel,Digicel,10
1876568,JM,digicel,Digicel,10
1876569,JM,digicel,Digicel,10
187657,JM,digicel,Digicel,10
187658,JM,digicel,Digicel,10
187659,JM,digicel,Digicel,10
1876648,JM,digicel,Digicel,10
1876649,JM,digicel,Digicel,10
1876666,JM,digicel,Digicel,10
1876667,JM,digicel,Digicel,10
1876700,JM,cable_wireless,Cable & Wireless,10
1876707,JM,cable_wireless,Cable & Wireless,10
187677,JM,cable_wireless,Cable & Wireless,10
1876781,JM,cable_wireless,Cable & Wireless,10
1876782,JM,cable_wireless,Cable & Wireless,10
1876783,JM,cable_wireless,Cable & Wireless,10
1876784,JM,cable_wireless,Cable & Wireless,10
1876787,JM,cable_wireless,Cable & Wireless,10
1876788,JM,cable_wireless,Cable & Wireless,10
1876789,JM,cable_wireless,Cable & Wireless,10
1876790,JM,cable_wireless,Cable & Wireless,10
1876791,JM,cable_wireless,Cable & Wireless,10
1876792,JM,cable_wireless,Cable & Wireless,10
1876793,JM,cable_wireless,Cable & Wireless,10
1876796,JM,cable_wireless,Cable & Wireless,10
1876797,JM,cable_wireless,Cable & Wireless,10
1876798,JM,cable_wireless,Cable & Wireless,10
1876799,JM,cable_wireless,Cable & Wireless,10
187680,JM,cable_wireless,Cable & Wireless,10
1876810,JM,cable_wireless,Cable & Wireless,10
1876812,JM,cable_wireless,Cable & Wireless,10
1876813,JM,cable_wireless,Cable & Wireless,10
1876814,JM,cable_wireless,Cable & Wireless,10
1876815,JM,cable_wireless,Cable & Wireless,10
1876816,JM,cable_wireless,Cable & Wireless,10
1876817,JM,cable_wireless,Cable & Wireless,10
1876818,JM,cable_wireless,Cable & Wireless,10
1876819,JM,cable_wireless,Cable & Wireless,10
187682,JM,cable_wireless,Cable & Wireless,10
187683,JM,cable_wireless,Cable & Wireless,10
187684,JM,digicel,Digicel,10
187685,JM,digicel,Digicel,10
187686,JM,digicel,Digicel,10
187687,JM,digicel,Digicel,10
187688,JM,digicel,Digicel,10
187689,JM,digicel,Digicel,10
1876909,JM,cable_wireless,Cable & Wireless,10
1876919,JM,cable_wireless,Cable & Wireless,10
1876990,JM,cable_wireless,Cable & Wireless,10
1876995,JM,cable_wireless,Cable & Wireless,10
1876997,JM,cable_wireless,Cable & Wireless,10
1876999,JM,cable_wireless,Cable & Wireless,10
1902,CA,Telus,Telus,
1905,CA,Rogers,Rogers,
1907599,US,AT-T_MARITIM,AT-T MARITIM,
1907831,US,AT&T_Wireles,AT&T Wireles,
191790,US,TmobileUSA,TmobileUSA,
1939201,PR,centennial,CENTENNIAL,10
1939212,PR,centennial,CENTENNIAL,10
1939214,PR,centennial,CENTENNIAL,10
1939240,PR,suncom_wireless_puerto_rico,SunCom Wireless Puerto Rico,10
19392410,PR,claro,Claro,10
19392411,PR,claro,Claro,10
19392412,PR,claro,Claro,10
19392413,PR,claro,Claro,10
19392414,PR,claro,Claro,10
19392415,PR,claro,Claro,10
19392416,PR,claro,Claro,10
193924199,PR,claro,Claro,10
1939242,PR,claro,Claro,10
19392433,PR,claro,Claro,10
19392434,PR,claro,Claro,10
19392435,PR,claro,Claro,10
19392436,PR,claro,Claro,10
19392437,PR,claro,Claro,10
19392438,PR,claro,Claro,10
19392439,PR,claro,Claro,10
1939244,PR,claro,Claro,10
1939245,PR,claro,Claro,10
1939246,PR,claro,Claro,10
1939247,PR,claro,Claro,10
1939248,PR,claro,Claro,10
1939249,PR,claro,Claro,10
1939250,PR,claro,Claro,10
1939251,PR,claro,Claro,10
1939252,PR,centennial,CENTENNIAL,10
1939253,PR,claro,Claro,10
1939254,PR,claro,Claro,10
1939255,PR,claro,Claro,10
1939256,PR,claro,Claro,10
1939257,PR,claro,Claro,10
1939258,PR,claro,Claro,10
1939259,PR,claro,Claro,10
1939307,PR,centennial,CENTENNIAL,10
1939325,PR,suncom_wireless_puerto_rico,SunCom Wireless Puerto Rico,10
1939329,PR,centennial,CENTENNIAL,10
1939334,PR,claro,Claro,10
1939339,PR,suncom_wireless_puerto_rico,SunCom Wireless Puerto Rico,10
1939394,PR,centennial,CENTENNIAL,10
1939440,PR,centennial,CENTENNIAL,10
1939628,PR,centennial,CENTENNIAL,10
1939630,PR,centennial,CENTENNIAL,10
1939639,PR,centennial,CENTENNIAL,10
1939640,PR,centennial,CENTENNIAL,10
1939642,PR,centennial,CENTENNIAL,10
1939644,PR,centennial,CENTENNIAL,10
1939645,PR,centennial,CENTENNIAL,10
1939697,PR,centennial,CENTENNIAL,10
1939717,PR,centennial,CENTENNIAL,10
1939731,PR,centennial,CENTENNIAL,10
1939777,PR,claro,Claro,10
1939865,PR,suncom_wireless_puerto_rico,SunCom Wireless Puerto Rico,10
1939891,PR,suncom_wireless_puerto_rico,SunCom Wireless Puerto Rico,10
1939910,PR,centennial,CENTENNIAL,10
1939940,PR,centennial,CENTENNIAL,10
1939969,PR,centennial,CENTENNIAL,10
1970,US,UnionFone,UnionFone,
1970306,US,Cingular_Wir,Cingular Wir,
1970376,US,AT&T_Wireles,AT&T Wireles,
1970706,US,AT-T_MARITIM,AT-T MARITIM,
1989707,US,ATTAAZUS,ATTAAZUS,
20,EG,,,
2010,EG,vodafone,Vodafone,10
2011,EG,etisalat,Etisalat,10
2015,EG,te,TE,10
21112,SS,sudani,Sudatel Group,9
21191,SS,zain,Zain,9
21192,SS,mtn,MTN,9
21195,SS,now,Network of the World,9
21197,SS,gemtel,Gemtel,9
21198,SS,digitel,Digitel,9
21199,SS,mtn,MTN,9
21260,MA,inwi,Inwi,9
212610,MA,maroc_telecom,Maroc Telecom,9
212611,MA,maroc_telecom,Maroc Telecom,9
212612,MA,orange,Orange,9
212613,MA,maroc_telecom,Maroc Telecom,9
212614,MA,orange,Orange,9
212615,MA,maroc_telecom,Maroc Telecom,9
212616,MA,maroc_telecom,Maroc Telecom,9
212617,MA,orange,Orange,9
212618,MA,maroc_telecom,Maroc Telecom,9
212619,MA,orange,Orange,9
212620,MA,orange,Orange,9
212621,MA,orange,Orange,9
212622,MA,maroc_telecom,Maroc Telecom,9
212623,MA,maroc_telecom,Maroc Telecom,9
212624,MA,maroc_telecom,Maroc Telecom,9
212625,MA,orange,Orange,9
212626,MA,inwi,Inwi,9
212627,MA,inwi,Inwi,9
212628,MA,maroc_telecom,Maroc Telecom,9
212629,MA,inwi,Inwi,9
212630,MA,inwi,Inwi,9
212631,MA,orange,Orange,9
212632,MA,orange,Orange,9
212633,MA,inwi,Inwi,9
212634,MA,inwi,Inwi,9
212635,MA,inwi,Inwi,9
212636,MA,maroc_telecom,Maroc Telecom,9
212637,MA,maroc_telecom,Maroc Telecom,9
212638,MA,inwi,Inwi,9
212639,MA,maroc_telecom,Maroc Telecom,9
212640,MA,inwi,Inwi,9
212641,MA,maroc_telecom,Maroc Telecom,9
212642,MA,maroc_telecom,Maroc Telecom,9
212643,MA,maroc_telecom,Maroc Telecom,9
212644,MA,orange,Orange,9
212645,MA,orange,Orange,9
212646,MA,inwi,Inwi,9
212647,MA,inwi,Inwi,9
212648,MA,maroc_telecom,Maroc Telecom,9
212649,MA,orange,Orange,9
212650,MA,maroc_telecom,Maroc Telecom,9
212651,MA,maroc_telecom,Maroc Telecom,9
212652,MA,maroc_telecom,Maroc Telecom,9
212653,MA,maroc_telecom,Maroc Telecom,9
212654,MA,maroc_telecom,Maroc Telecom,9
212655,MA,maroc_telecom,Maroc Telecom,9
212656,MA,orange,Orange,9
212657,MA,orange,Orange,9
212658,MA,maroc_telecom,Maroc Telecom,9
212659,MA,maroc_telecom,Maroc Telecom,9
212660,MA,orange,Orange,9
212661,MA,maroc_telecom,Maroc Telecom,9
212662,MA,maroc_telecom,Maroc Telecom,9
212663,MA,orange,Orange,9
212664,MA,orange,Orange,9
212665,MA,orange,Orange,9
212666,MA,maroc_telecom,Maroc Telecom,9
212667,MA,maroc_telecom,Maroc Telecom,9
212668,MA,maroc_telecom,Maroc Telecom,9
212669,MA,orange,Orange,9
212670,MA,maroc_telecom,Maroc Telecom,9
212671,MA,maroc_telecom,Maroc Telecom,9
212672,MA,maroc_telecom,Maroc Telecom,9
212673,MA,maroc_telecom,Maroc Telecom,9
212674,MA,orange,Orange,9
212675,MA,orange,Orange,9
212676,MA,maroc_telecom,Maroc Telecom,9
212677,MA,maroc_telecom,Maroc Telecom,9
212678,MA,maroc_telecom,Maroc Telecom,9
212679,MA,orange,Orange,9
212680,MA,inwi,Inwi,9
212681,MA,inwi,Inwi,9
212682,MA,maroc_telecom,Maroc Telecom,9
212684,MA,orange,Orange,9
212687,MA,inwi,Inwi,9
212688,MA,orange,Orange,9
212689,MA,maroc_telecom,Maroc Telecom,9
212690,MA,inwi,Inwi,9
212691,MA,orange,Orange,9
2126921,MA,al_hourria_telecom,Al Hourria Telecom,9
2126922,MA,al_hourria_telecom,Al Hourria Telecom,9
212693,MA,orange,Orange,9
212694,MA,orange,Orange,9
212695,MA,inwi,Inwi,9
212696,MA,maroc_telecom,Maroc Telecom,9
212697,MA,maroc_telecom,Maroc Telecom,9
212698,MA,inwi,Inwi,9
212699,MA,inwi,Inwi,9
21270,MA,inwi,Inwi,9
21271,MA,inwi,Inwi,9
212720,MA,inwi,Inwi,9
212721,MA,inwi,Inwi,9
212722,MA,inwi,Inwi,9
212723,MA,inwi,Inwi,9
212724,MA,inwi,Inwi,9
212726,MA,inwi,Inwi,9
212727,MA,inwi,Inwi,9
212750,MA,maroc_telecom,Maroc Telecom,9
212751,MA,maroc_telecom,Maroc Telecom,9
212752,MA,maroc_telecom,Maroc Telecom,9
212753,MA,maroc_telecom,Maroc Telecom,9
21276,MA,maroc_telecom,Maroc Telecom,9
21277,MA,orange,Orange,9
212780,MA,orange,Orange,9
212781,MA,orange,Orange,9
212782,MA,orange,Orange,9
212783,MA,orange,Orange,9
212784,MA,orange,Orange,9
212785,MA,orange,Orange,9
2135,DZ,ooredoo,Ooredoo,
213540,DZ,ooredoo,Ooredoo,9
213541,DZ,ooredoo,Ooredoo,9
213542,DZ,ooredoo,Ooredoo,9
213549,DZ,ooredoo,Ooredoo,9
21355,DZ,ooredoo,Ooredoo,9
213560,DZ,ooredoo,Ooredoo,9
213561,DZ,ooredoo,Ooredoo,9
213562,DZ,ooredoo,Ooredoo,9
213563,DZ,ooredoo,Ooredoo,9
2136,DZ,mobilis,Mobilis,
21365,DZ,mobilis,Mobilis,9
21366,DZ,mobilis,Mobilis,9
213670,DZ,mobilis,Mobilis,9
213671,DZ,mobilis,Mobilis,9
213672,DZ,mobilis,Mobilis,9
213673,DZ,mobilis,Mobilis,9
213674,DZ,mobilis,Mobilis,9
213675,DZ,mobilis,Mobilis,9
213676,DZ,mobilis,Mobilis,9
21369,DZ,mobilis,Mobilis,9
2137,DZ,djezzy,Djezzy,
21377,DZ,djezzy,Djezzy,9
21378,DZ,djezzy,Djezzy,9
21379,DZ,djezzy,Djezzy,9
2162,TN,ooredoo,Ooredoo,8
21640,TN,tunisie_telecom,Tunisie Telecom,8
21641,TN,tunisie_telecom,Tunisie Telecom,8
21642,TN,tunisie_telecom,Tunisie Telecom,8
21643,TN,tunisie_telecom,Tunisie Telecom,8
21644,TN,tunisie_telecom,Tunisie Telecom,8
21645,TN,watany_ettisalat,Watany Ettisalat,8
21646,TN,ooredoo,Ooredoo,8
21647,TN,tunisie_telecom,Tunisie Telecom,8
21648,TN,ooredoo,Ooredoo,8
2165,TN,orange,Orange,8
2169,TN,tunisie_telecom,Tunisie Telecom,8
21891,LY,almadar,Al-Madar,9
21892,LY,libyana,Libyana,9
21893,LY,almadar,Al-Madar,9
21894,LY,libyana,Libyana,9
21895,LY,ltt,Libya Telecom & Technology,9
21896,LY,ltt,Libya Telecom & Technology,9
2192,GM,africell,Africell,7
2193,GM,qcell,QCell,7
21940,GM,africell,Africell,7
21941,GM,africell,Africell,7
21945,GM,africell,Africell,7
21950,GM,qcell,QCell,7
21951,GM,qcell,QCell,7
21952,GM,qcell,QCell,7
21953,GM,qcell,QCell,7
21954,GM,qcell,QCell,7
21958,GM,qcell,QCell,7
21959,GM,qcell,QCell,7
2196,GM,comium,Comium,7
2197,GM,africell,Africell,7
2199,GM,gamcel,Gamcel,7
2201,GM,Gamcel,Gamcel,
2202,GM,Africell_Gam,Africell Gam,
22020,GM,Africell_Gam,Africell Gam,
22021,GM,Africell_Gam,Africell Gam,
